id,date,number_passengers,duration
109484,2015-09-14,,1.1484709
109485,2015-09-14,,1.1559894
109486,2015-09-14,,1.1960073
109487,2015-09-14,,1.1772001
109488,2015-09-15,,2.0781028
109489,2015-09-15,42,2.0232167
109490,2015-09-15,39,2.029068
109491,2015-09-15,,2.039019
109492,2015-09-15,780,41.848076
109493,2015-09-15,39,1.9919524
109494,2015-09-15,44,1.9697001
109495,2015-09-15,,2.1870432
109496,2015-09-15,,2.0015259
109497,2015-09-15,42,2.0327506
109498,2015-09-15,,2.0520856
109499,2015-09-15,,1.0230292
109500,2015-09-15,,1.0214641
109501,2015-09-15,84,1.0802245
109502,2015-09-15,83,0.9566959
109503,2015-09-15,,1.0791327
109504,2015-09-15,,1.0047297
109505,2015-09-15,73,1.0689032
109506,2015-09-15,87,1.0151951
109507,2015-09-15,,1.0708044
109508,2015-09-15,87,1.0602401
109509,2015-09-15,81,1.0283024
109510,2015-09-15,,1.1080987
109511,2015-09-15,83,1.0818679
109512,2015-09-16,,2.038443
109513,2015-09-16,44,1.8882565
109514,2015-09-16,44,2.008448
109515,2015-09-16,45,2.126312
109516,2015-09-16,,2.0726364
109517,2015-09-16,40,2.0227165
109518,2015-09-16,44,2.0497174
109519,2015-09-16,,1.934918
109520,2015-09-16,45,1.978916
109521,2015-09-16,,1.9726045
109522,2015-09-16,45,2.001024
109523,2015-09-16,87,1.0524902
109524,2015-09-16,85,0.9735339
109525,2015-09-16,,1.0545459
109526,2015-09-16,77,1.0335064
109527,2015-09-16,82,1.0511467
109528,2015-09-16,1700,21.232197
109529,2015-09-16,,-1.0937189
109530,2015-09-16,,0.9877905
109531,2015-09-16,84,1.0285034
109532,2015-09-16,,1.058763
109533,2015-09-16,,22.63356
109534,2015-09-16,93,1.0264084
109535,2015-09-16,79,1.0591259
109536,2015-09-17,38,1.9804168
109537,2015-09-17,43,2.1443424
109538,2015-09-17,34,2.166218
109539,2015-09-17,32,2.1467867
109540,2015-09-17,43,2.1291971
109541,2015-09-17,,2.1222095
109542,2015-09-17,39,2.2308426
109543,2015-09-17,39,2.13208
109544,2015-09-17,760,42.455387
109545,2015-09-17,35,2.0893648
109546,2015-09-17,42,2.049551
109547,2015-09-17,,1.0963546
109548,2015-09-17,81,1.1211481
109549,2015-09-17,80,1.1135575
109550,2015-09-17,79,1.1319215
109551,2015-09-17,,1.0958824
109552,2015-09-17,,-1.1399045
109553,2015-09-17,75,1.1107012
109554,2015-09-17,,1.1015017
109555,2015-09-17,,1.1604277
109556,2015-09-17,,1.0777178
109557,2015-09-17,81,1.0776275
109558,2015-09-17,77,1.1164552
109559,2015-09-17,,1.1228064
109560,2015-09-18,,1.9847015
109561,2015-09-18,,2.0285008
109562,2015-09-18,46,2.0721495
109563,2015-09-18,47,2.046357
109564,2015-09-18,45,2.0856466
109565,2015-09-18,,2.0625648
109566,2015-09-18,45,2.0297039
109567,2015-09-18,45,2.0665643
109568,2015-09-18,,2.0217829
109569,2015-09-18,,2.1072094
109570,2015-09-18,46,2.0742593
109571,2015-09-18,84,1.0497427
109572,2015-09-18,,20.145205
109573,2015-09-18,,1.027301
109574,2015-09-18,,1.0865684
109575,2015-09-18,,0.97842133
109576,2015-09-18,84,1.0653474
109577,2015-09-18,84,1.1052817
109578,2015-09-18,,1.0433244
109579,2015-09-18,86,1.0028661
109580,2015-09-18,-89,-1.0660828
109581,2015-09-18,,1.0559324
109582,2015-09-18,,1.021907
109583,2015-09-18,86,1.0622547
109584,2015-09-19,,1.995721
109585,2015-09-19,36,2.0994782
109586,2015-09-19,,1.8812177
109587,2015-09-19,46,1.9847015
109588,2015-09-19,43,1.9344512
109589,2015-09-19,40,1.9497602
109590,2015-09-19,45,1.9496078
109591,2015-09-19,,2.054245
109592,2015-09-19,,2.0163221
109593,2015-09-19,43,2.0114412
109594,2015-09-19,46,2.008501
109595,2015-09-19,86,1.0047656
109596,2015-09-19,93,0.99538875
109597,2015-09-19,85,0.99926746
109598,2015-09-19,89,0.99428165
109599,2015-09-19,80,1.0058008
109600,2015-09-19,,1.019059
109601,2015-09-19,,0.99735117
109602,2015-09-19,,0.98508376
109603,2015-09-19,81,1.0528842
109604,2015-09-19,,1.0276701
109605,2015-09-19,83,1.0598329
109606,2015-09-19,86,1.0481123
109607,2015-09-19,,0.99219036
109608,2015-09-20,,2.1235504
109609,2015-09-20,,2.1444972
109610,2015-09-20,,2.1018043
109611,2015-09-20,,-2.0918872
109612,2015-09-20,43,2.059897
109613,2015-09-20,40,2.1865456
109614,2015-09-20,,2.0516727
109615,2015-09-20,43,2.0954223
109616,2015-09-20,,2.074663
109617,2015-09-20,33,2.0211933
109618,2015-09-20,42,2.036524
109619,2015-09-20,39,2.0221305
109620,2015-09-20,35,2.0175757
109621,2015-09-20,,1.0859364
109622,2015-09-20,,1.0451589
109623,2015-09-20,83,1.082255
109624,2015-09-20,81,1.0710188
109625,2015-09-20,82,1.0715272
109626,2015-09-20,82,1.0819905
109627,2015-09-20,81,1.1394559
109628,2015-09-20,,1.165342
109629,2015-09-20,,1.0615469
109630,2015-09-20,79,1.0842972
109631,2015-09-20,71,1.0985146
109632,2015-09-21,,2.0918152
109633,2015-09-21,,2.1394017
109634,2015-09-21,39,2.0042818
109635,2015-09-21,,40.593723
109636,2015-09-21,33,2.0875952
109637,2015-09-21,40,2.0270584
109638,2015-09-21,42,2.0217273
109639,2015-09-21,42,1.959325
109640,2015-09-21,,2.115921
109641,2015-09-21,,2.1758728
109642,2015-09-21,41,2.1057196
109643,2015-09-21,,2.0103745
109644,2015-09-21,,2.0769165
109645,2015-09-21,,23.069906
109646,2015-09-21,76,1.0156183
109647,2015-09-21,83,1.0964961
109648,2015-09-21,78,1.0951385
109649,2015-09-21,,1.0777917
109650,2015-09-21,,1.072608
109651,2015-09-21,,1.0655388
109652,2015-09-21,1560,22.50952
109653,2015-09-21,71,1.114528
109654,2015-09-21,1580,21.887028
109655,2015-09-21,,1.1529748
109656,2015-09-22,36,2.1208222
109657,2015-09-22,,1.9902737
109658,2015-09-22,38,2.0807748
109659,2015-09-22,40,2.1264498
109660,2015-09-22,41,2.0828938
109661,2015-09-22,,2.1465354
109662,2015-09-22,,42.33052
109663,2015-09-22,37,2.1410818
109664,2015-09-22,,1.9994913
109665,2015-09-22,,2.2457204
109666,2015-09-22,,2.0880976
109667,2015-09-22,,1.0554042
109668,2015-09-22,76,1.0994303
109669,2015-09-22,,1.059854
109670,2015-09-22,84,1.1025605
109671,2015-09-22,80,1.1307831
109672,2015-09-22,71,1.1133729
109673,2015-09-22,,1.0848316
109674,2015-09-22,84,1.1067559
109675,2015-09-22,81,1.0851768
109676,2015-09-22,,1.0802875
109677,2015-09-22,82,1.1076666
109678,2015-09-22,85,1.106061
109679,2015-09-22,,1.053367
109680,2015-09-23,,1.8833963
109681,2015-09-23,760,41.143883
109682,2015-09-23,,2.1345053
109683,2015-09-23,,2.1122572
109684,2015-09-23,45,1.980174
109685,2015-09-23,,2.066663
109686,2015-09-23,,2.02947
109687,2015-09-23,,1.9875224
109688,2015-09-23,39,1.9058406
109689,2015-09-23,41,2.1375194
109690,2015-09-23,,2.0462325
109691,2015-09-23,81,1.071605
109692,2015-09-23,,1.0177323
109693,2015-09-23,84,1.0371771
109694,2015-09-23,,1.0900021
109695,2015-09-23,81,1.0074111
109696,2015-09-23,77,1.0427647
109697,2015-09-23,,1.033033
109698,2015-09-23,,0.9952848
109699,2015-09-23,-80,-0.99376917
109700,2015-09-23,,0.9833835
109701,2015-09-23,84,0.98085904
109702,2015-09-23,84,0.99204993
109703,2015-09-23,88,1.0040314
109704,2015-09-24,,1.9431751
109705,2015-09-24,38,2.0594573
109706,2015-09-24,,2.0073156
109707,2015-09-24,,1.8998123
109708,2015-09-24,39,2.072095
109709,2015-09-24,41,2.005194
109710,2015-09-24,40,2.1510339
109711,2015-09-24,44,1.8975537
109712,2015-09-24,,41.364166
109713,2015-09-24,41,2.0374117
109714,2015-09-24,,2.0535233
109715,2015-09-24,,1.0253545
109716,2015-09-24,,1.0559497
109717,2015-09-24,81,1.0659509
109718,2015-09-24,82,1.0899386
109719,2015-09-24,,1.0551226
109720,2015-09-24,,1.0784292
109721,2015-09-24,,1.0916563
109722,2015-09-24,,1.0862119
109723,2015-09-24,,1.0431939
109724,2015-09-24,,1.0223887
109725,2015-09-24,,1.1023568
109726,2015-09-24,,1.0570077
109727,2015-09-24,83,1.0019741
109728,2015-09-25,41,1.9608072
109729,2015-09-25,,2.103123
109730,2015-09-25,,1.990765
109731,2015-09-25,,2.0515862
109732,2015-09-25,,2.1746392
109733,2015-09-25,38,2.043297
109734,2015-09-25,43,2.0795043
109735,2015-09-25,,2.1175544
109736,2015-09-25,,2.0292623
109737,2015-09-25,,2.1187568
109738,2015-09-25,43,2.085079
109739,2015-09-25,,1.0518633
109740,2015-09-25,79,1.1011834
109741,2015-09-25,,1.0764503
109742,2015-09-25,1620,21.257698
109743,2015-09-25,,1.0606669
109744,2015-09-25,82,1.0530357
109745,2015-09-25,,0.9830618
109746,2015-09-25,82,1.0345494
109747,2015-09-25,83,1.0322627
109748,2015-09-25,,1.1654446
109749,2015-09-25,80,1.093666
109750,2015-09-25,,1.0288682
109751,2015-09-25,83,1.0597723
109752,2015-09-26,-41,-2.0892584
109753,2015-09-26,36,2.0109284
109754,2015-09-26,780,40.28288
109755,2015-09-26,41,2.0604591
109756,2015-09-26,,-1.9776186
109757,2015-09-26,,1.9517004
109758,2015-09-26,39,2.0613742
109759,2015-09-26,840,39.924732
109760,2015-09-26,40,2.0602527
109761,2015-09-26,44,1.9904631
109762,2015-09-26,43,2.0138202
109763,2015-09-26,85,1.0494677
109764,2015-09-26,86,1.0186467
109765,2015-09-26,86,1.0081769
109766,2015-09-26,,0.9958117
109767,2015-09-26,,1.0600572
109768,2015-09-26,84,1.0390688
109769,2015-09-26,,1.051488
109770,2015-09-26,84,1.0493824
109771,2015-09-26,,1.0220957
109772,2015-09-26,,1.0714177
109773,2015-09-26,,1.0437992
109774,2015-09-26,,1.0672098
109775,2015-09-26,75,0.9965545
109776,2015-09-27,,2.0552115
109777,2015-09-27,39,2.1023235
109778,2015-09-27,37,1.97921
109779,2015-09-27,,2.1598277
109780,2015-09-27,,2.0718236
109781,2015-09-27,,2.0494258
109782,2015-09-27,36,2.1228342
109783,2015-09-27,44,2.1274538
109784,2015-09-27,,2.1322536
109785,2015-09-27,,40.1705
109786,2015-09-27,740,41.70456
109787,2015-09-27,,2.0778525
109788,2015-09-27,41,2.0007863
109789,2015-09-27,82,1.0838435
109790,2015-09-27,77,1.0565621
109791,2015-09-27,,21.002987
109792,2015-09-27,79,1.1138961
109793,2015-09-27,79,1.0917877
109794,2015-09-27,,1.1029602
109795,2015-09-27,79,1.1253222
109796,2015-09-27,,1.0201542
109797,2015-09-27,,1.0814517
109798,2015-09-27,76,1.1337819
109799,2015-09-27,1600,21.839266
109800,2015-09-28,,2.086549
109801,2015-09-28,,2.0550928
109802,2015-09-28,38,2.083262
109803,2015-09-28,,2.18075
109804,2015-09-28,,43.16948
109805,2015-09-28,38,2.08273
109806,2015-09-28,40,2.0257783
109807,2015-09-28,,2.13748
109808,2015-09-28,,2.0488045
109809,2015-09-28,,2.005589
109810,2015-09-28,43,2.169865
109811,2015-09-28,39,1.9516145
109812,2015-09-28,38,2.1823509
109813,2015-09-28,,1.0634695
109814,2015-09-28,77,1.0504498
109815,2015-09-28,,1.1064413
109816,2015-09-28,,1.1131264
109817,2015-09-28,71,1.104365
109818,2015-09-28,84,1.0858054
109819,2015-09-28,,1.0800369
109820,2015-09-28,,1.0803778
109821,2015-09-28,,1.0226606
109822,2015-09-28,,1.1324228
109823,2015-09-28,,1.0825894
109824,2015-09-29,,2.0348282
109825,2015-09-29,40,2.1777909
109826,2015-09-29,43,2.0542467
109827,2015-09-29,,1.8779255
109828,2015-09-29,38,1.7995634
109829,2015-09-29,,38.254906
109830,2015-09-29,,2.0047174
109831,2015-09-29,,2.073768
109832,2015-09-29,43,2.181938
109833,2015-09-29,,1.9651204
109834,2015-09-29,42,2.0054593
109835,2015-09-29,84,1.0435939
109836,2015-09-29,,0.9407145
109837,2015-09-29,,1.0378158
109838,2015-09-29,78,1.0339876
109839,2015-09-29,72,1.0204133
109840,2015-09-29,,1.0151039
109841,2015-09-29,81,1.0606679
109842,2015-09-29,,0.9679763
109843,2015-09-29,73,1.0221354
109844,2015-09-29,1620,20.082508
109845,2015-09-29,73,1.023124
109846,2015-09-29,77,0.99235004
109847,2015-09-29,,1.040928
109848,2015-09-30,42,1.9360582
109849,2015-09-30,38,2.1168182
109850,2015-09-30,,2.0394926
109851,2015-09-30,47,2.072431
109852,2015-09-30,44,2.1192703
109853,2015-09-30,41,1.9632708
109854,2015-09-30,,2.0474339
109855,2015-09-30,41,1.997964
109856,2015-09-30,,1.9623824
109857,2015-09-30,,1.9569097
109858,2015-09-30,43,2.0177643
109859,2015-09-30,,0.9930303
109860,2015-09-30,,1.0164704
109861,2015-09-30,,0.99744695
109862,2015-09-30,,1.0772704
109863,2015-09-30,,1.021364
109864,2015-09-30,86,1.0005687
109865,2015-09-30,1740,20.207409
109866,2015-09-30,91,0.99605435
109867,2015-09-30,,0.9621637
109868,2015-09-30,,1.0467024
109869,2015-09-30,,1.039828
109870,2015-09-30,89,0.9888374
109871,2015-09-30,,0.977365
109872,2015-10-01,,2.038987
109873,2015-10-01,,2.148809
109874,2015-10-01,,1.9674227
109875,2015-10-01,40,2.0494862
109876,2015-10-01,35,2.019315
109877,2015-10-01,35,1.9008185
109878,2015-10-01,40,2.0092332
109879,2015-10-01,,1.9575542
109880,2015-10-01,,2.0846715
109881,2015-10-01,,1.9772756
109882,2015-10-01,,2.0018353
109883,2015-10-01,82,1.0337968
109884,2015-10-01,82,1.0102628
109885,2015-10-01,,1.0085305
109886,2015-10-01,,1.0978261
109887,2015-10-01,,1.1101264
109888,2015-10-01,82,1.0686159
109889,2015-10-01,,1.0896206
109890,2015-10-01,,1.0565902
109891,2015-10-01,77,1.068839
109892,2015-10-01,81,1.0514067
109893,2015-10-01,,1.0534276
109894,2015-10-01,79,1.0174788
109895,2015-10-01,,1.0593964
109896,2015-10-02,38,2.1306643
109897,2015-10-02,44,2.1464372
109898,2015-10-02,38,2.0748687
109899,2015-10-02,,2.1049643
109900,2015-10-02,,2.2119634
109901,2015-10-02,,2.0857291
109902,2015-10-02,,2.1175323
109903,2015-10-02,42,2.1329906
109904,2015-10-02,39,2.0944927
109905,2015-10-02,780,40.815006
109906,2015-10-02,38,2.094737
109907,2015-10-02,,1.1097429
109908,2015-10-02,71,1.0935789
109909,2015-10-02,,1.0901073
109910,2015-10-02,78,1.1493609
109911,2015-10-02,,22.612648
109912,2015-10-02,70,1.0811424
109913,2015-10-02,,1.076254
109914,2015-10-02,1600,23.219593
109915,2015-10-02,71,1.1034253
109916,2015-10-02,,1.1038061
109917,2015-10-02,80,1.0302783
109918,2015-10-02,77,1.0433099
109919,2015-10-02,73,1.1100241
109920,2015-10-03,40,2.0518844
109921,2015-10-03,,2.237108
109922,2015-10-03,42,2.0619817
109923,2015-10-03,,2.069411
109924,2015-10-03,32,2.0310557
109925,2015-10-03,38,2.049351
109926,2015-10-03,36,2.0454335
109927,2015-10-03,,2.0334864
109928,2015-10-03,40,1.9335979
109929,2015-10-03,46,2.0867827
109930,2015-10-03,,2.0586429
109931,2015-10-03,86,1.0682609
109932,2015-10-03,80,1.1349715
109933,2015-10-03,79,1.1109239
109934,2015-10-03,,1.0763534
109935,2015-10-03,79,1.0714409
109936,2015-10-03,85,1.0853803
109937,2015-10-03,73,1.0070082
109938,2015-10-03,77,1.0240718
109939,2015-10-03,,1.0659177
109940,2015-10-03,,1.0493971
109941,2015-10-03,81,1.0723865
109942,2015-10-03,,1.0423845
109943,2015-10-03,80,1.1403253
109944,2015-10-04,46,2.0650084
109945,2015-10-04,820,38.966812
109946,2015-10-04,,1.9912567
109947,2015-10-04,,2.1117737
109948,2015-10-04,,1.9757549
109949,2015-10-04,40,2.0151591
109950,2015-10-04,,1.8666358
109951,2015-10-04,38,1.9831259
109952,2015-10-04,860,40.406815
109953,2015-10-04,,2.0020566
109954,2015-10-04,44,2.0097709
109955,2015-10-04,,1.9727312
109956,2015-10-04,44,2.0992613
109957,2015-10-04,,1.0026242
109958,2015-10-04,,0.94756186
109959,2015-10-04,89,0.9820087
109960,2015-10-04,87,1.0066255
109961,2015-10-04,-87,-1.0399512
109962,2015-10-04,,1.0088661
109963,2015-10-04,93,0.99520445
109964,2015-10-04,,1.0166683
109965,2015-10-04,,0.9556144
109966,2015-10-04,,1.018076
109967,2015-10-04,87,1.0255442
109968,2015-10-05,43,1.8800039
109969,2015-10-05,36,1.9697936
109970,2015-10-05,37,1.9461391
109971,2015-10-05,36,2.1005998
109972,2015-10-05,,2.1353803
109973,2015-10-05,41,2.0308502
109974,2015-10-05,,2.1389937
109975,2015-10-05,39,2.0207562
109976,2015-10-05,44,2.1249318
109977,2015-10-05,43,2.033903
109978,2015-10-05,40,1.9906253
109979,2015-10-05,,1.9867948
109980,2015-10-05,,2.1233823
109981,2015-10-05,,1.0450783
109982,2015-10-05,,1.0477669
109983,2015-10-05,80,1.0401845
109984,2015-10-05,78,1.033862
109985,2015-10-05,88,1.034018
109986,2015-10-05,78,1.0608275
109987,2015-10-05,,1.0534875
109988,2015-10-05,87,1.0339743
109989,2015-10-05,,1.017957
109990,2015-10-05,1620,21.185284
109991,2015-10-05,,1.0060605
109992,2015-10-06,,2.1651645
109993,2015-10-06,,2.2191594
109994,2015-10-06,42,2.2066994
109995,2015-10-06,,2.2291625
109996,2015-10-06,,2.1225543
109997,2015-10-06,,42.66218
109998,2015-10-06,,2.0580375
109999,2015-10-06,,2.215951
110000,2015-10-06,,2.1142786
110001,2015-10-06,,2.0565755
110002,2015-10-06,,2.0554442
110003,2015-10-06,69,1.1580527
110004,2015-10-06,80,1.1790084
110005,2015-10-06,,1.0999922
110006,2015-10-06,,1.1667401
110007,2015-10-06,74,1.1065502
110008,2015-10-06,76,1.0962903
110009,2015-10-06,,1.0992601
110010,2015-10-06,,1.1364064
110011,2015-10-06,,1.1349849
110012,2015-10-06,,1.0631882
110013,2015-10-06,,1.1772933
110014,2015-10-06,,1.0755556
110015,2015-10-06,90,1.0921143
110016,2015-10-07,820,41.02664
110017,2015-10-07,-37,-2.0114613
110018,2015-10-07,,2.038265
110019,2015-10-07,,1.8839916
110020,2015-10-07,40,2.0406787
110021,2015-10-07,,2.011254
110022,2015-10-07,37,2.1379533
110023,2015-10-07,41,1.9923017
110024,2015-10-07,-42,-1.9877747
110025,2015-10-07,,2.0907857
110026,2015-10-07,,2.0060985
110027,2015-10-07,87,1.0379555
110028,2015-10-07,81,1.0809735
110029,2015-10-07,79,1.0998642
110030,2015-10-07,,1.0210212
110031,2015-10-07,,1.0466579
110032,2015-10-07,76,0.9464919
110033,2015-10-07,77,1.0624168
110034,2015-10-07,,0.9135897
110035,2015-10-07,,1.0278826
110036,2015-10-07,,1.0094482
110037,2015-10-07,77,0.9978896
110038,2015-10-07,81,1.007319
110039,2015-10-07,84,0.954972
110040,2015-10-08,,1.916444
110041,2015-10-08,39,2.0915709
110042,2015-10-08,41,2.0554087
110043,2015-10-08,40,1.9924002
110044,2015-10-08,,1.9755368
110045,2015-10-08,44,2.0480917
110046,2015-10-08,,1.9264302
110047,2015-10-08,,2.053451
110048,2015-10-08,,1.9574164
110049,2015-10-08,,2.1637657
110050,2015-10-08,,38.135895
110051,2015-10-08,,1.040081
110052,2015-10-08,,20.621384
110053,2015-10-08,,1.027191
110054,2015-10-08,,1.0082055
110055,2015-10-08,,1.0251637
110056,2015-10-08,,0.9840321
110057,2015-10-08,78,0.9870229
110058,2015-10-08,,1.0355171
110059,2015-10-08,,1.0280126
110060,2015-10-08,,1.0384072
110061,2015-10-08,80,1.0110471
110062,2015-10-08,,1.0591341
110063,2015-10-08,,1.016103
110064,2015-10-09,,2.0119958
110065,2015-10-09,41,2.0576725
110066,2015-10-09,40,1.9630258
110067,2015-10-09,,2.048179
110068,2015-10-09,45,1.9222419
110069,2015-10-09,,1.9875913
110070,2015-10-09,44,2.008052
110071,2015-10-09,38,2.110434
110072,2015-10-09,,2.1037161
110073,2015-10-09,44,2.0118563
110074,2015-10-09,,1.9967916
110075,2015-10-09,74,0.99036956
110076,2015-10-09,79,1.0559984
110077,2015-10-09,74,1.0363843
110078,2015-10-09,1540,19.81714
110079,2015-10-09,,1.013351
110080,2015-10-09,,1.0418063
110081,2015-10-09,,1.0424258
110082,2015-10-09,75,1.0345477
110083,2015-10-09,82,1.0583411
110084,2015-10-09,,1.0192413
110085,2015-10-09,,0.95404464
110086,2015-10-09,,1.0395216
110087,2015-10-09,82,1.0226556
110088,2015-10-10,34,1.959475
110089,2015-10-10,,2.0546908
110090,2015-10-10,,1.9745741
110091,2015-10-10,41,2.1300406
110092,2015-10-10,39,1.940139
110093,2015-10-10,,2.0705297
110094,2015-10-10,,2.1181648
110095,2015-10-10,,2.163728
110096,2015-10-10,40,2.056599
110097,2015-10-10,,2.2082481
110098,2015-10-10,41,1.9563462
110099,2015-10-10,,1.1122236
110100,2015-10-10,,1.0856396
110101,2015-10-10,,1.0842075
110102,2015-10-10,,1.019554
110103,2015-10-10,,1.0734277
110104,2015-10-10,,1.0795853
110105,2015-10-10,,1.049855
110106,2015-10-10,,1.0332338
110107,2015-10-10,85,1.0776812
110108,2015-10-10,82,1.0873636
110109,2015-10-10,,1.0364444
110110,2015-10-10,1600,20.865362
110111,2015-10-10,,1.0807343
110112,2015-10-11,43,2.0436783
110113,2015-10-11,,-2.0016525
110114,2015-10-11,41,2.0247831
110115,2015-10-11,,1.929477
110116,2015-10-11,,1.9401058
110117,2015-10-11,,1.963827
110118,2015-10-11,42,1.997288
110119,2015-10-11,45,1.9856071
110120,2015-10-11,41,1.9810611
110121,2015-10-11,,2.081261
110122,2015-10-11,,1.9510866
110123,2015-10-11,39,2.03174
110124,2015-10-11,,2.0840368
110125,2015-10-11,76,1.0175483
110126,2015-10-11,,0.9608221
110127,2015-10-11,83,1.031648
110128,2015-10-11,1680,19.866404
110129,2015-10-11,,1.0450978
110130,2015-10-11,88,1.0616796
110131,2015-10-11,84,1.0206997
110132,2015-10-11,82,0.99852586
110133,2015-10-11,83,1.0449958
110134,2015-10-11,,0.99127334
110135,2015-10-11,82,0.9945116
110136,2015-10-12,40,2.05402
110137,2015-10-12,44,1.946754
110138,2015-10-12,39,2.0408108
110139,2015-10-12,,2.1571198
110140,2015-10-12,40,2.063179
110141,2015-10-12,,2.1707387
110142,2015-10-12,,2.0673263
110143,2015-10-12,,2.1030824
110144,2015-10-12,,1.9208007
110145,2015-10-12,41,2.1260943
110146,2015-10-12,40,2.0748622
110147,2015-10-12,41,2.0306547
110148,2015-10-12,,1.9844946
110149,2015-10-12,,1.0615237
110150,2015-10-12,,1.1283801
110151,2015-10-12,,1.0438997
110152,2015-10-12,75,1.075064
110153,2015-10-12,81,1.0934615
110154,2015-10-12,77,1.035882
110155,2015-10-12,73,1.0578518
110156,2015-10-12,75,1.1071395
110157,2015-10-12,77,1.1087801
110158,2015-10-12,,1.0929457
110159,2015-10-12,82,1.1060802
110160,2015-10-13,40,2.0619068
110161,2015-10-13,,1.9753792
110162,2015-10-13,,2.153107
110163,2015-10-13,,2.064551
110164,2015-10-13,37,2.0848567
110165,2015-10-13,,2.0612445
110166,2015-10-13,38,1.9799409
110167,2015-10-13,37,2.1279886
110168,2015-10-13,,2.0692022
110169,2015-10-13,,2.0626035
110170,2015-10-13,42,2.2287817
110171,2015-10-13,74,1.0208504
110172,2015-10-13,,1.0519527
110173,2015-10-13,,1.0410177
110174,2015-10-13,75,1.0874369
110175,2015-10-13,77,1.0504535
110176,2015-10-13,,1.0866848
110177,2015-10-13,74,1.0375645
110178,2015-10-13,,1.1130544
110179,2015-10-13,1460,20.981419
110180,2015-10-13,71,1.1046563
110181,2015-10-13,,1.0753318
110182,2015-10-13,,1.0826446
110183,2015-10-13,,1.0495504
110184,2015-10-14,39,2.0449922
110185,2015-10-14,42,1.9956801
110186,2015-10-14,41,1.9460658
110187,2015-10-14,,-2.0313072
110188,2015-10-14,44,2.0078204
110189,2015-10-14,,2.0407822
110190,2015-10-14,43,2.027475
110191,2015-10-14,,2.1129272
110192,2015-10-14,,2.016208
110193,2015-10-14,,1.9973555
110194,2015-10-14,,2.0030932
110195,2015-10-14,84,0.9925736
110196,2015-10-14,,20.910454
110197,2015-10-14,,1.0471294
110198,2015-10-14,74,1.0583321
110199,2015-10-14,80,1.021332
110200,2015-10-14,,0.9826565
110201,2015-10-14,,1.0169669
110202,2015-10-14,83,1.0591512
110203,2015-10-14,,1.1153169
110204,2015-10-14,,1.0236415
110205,2015-10-14,,1.0253791
110206,2015-10-14,,1.0260594
110207,2015-10-14,84,0.99435705
110208,2015-10-15,,2.0214515
110209,2015-10-15,,2.05485
110210,2015-10-15,,40.02399
110211,2015-10-15,,2.0802164
110212,2015-10-15,39,2.1272068
110213,2015-10-15,38,2.173313
110214,2015-10-15,,1.9388552
110215,2015-10-15,,2.1190379
110216,2015-10-15,46,1.9949971
110217,2015-10-15,44,2.055336
110218,2015-10-15,,2.0860035
110219,2015-10-15,,1.1457137
110220,2015-10-15,,1.075788
110221,2015-10-15,82,1.0755575
110222,2015-10-15,,1.0044307
110223,2015-10-15,,1.0706475
110224,2015-10-15,,1.1227506
110225,2015-10-15,,1.0455145
110226,2015-10-15,,1.029029
110227,2015-10-15,85,1.0127958
110228,2015-10-15,,1.0781887
110229,2015-10-15,,1.1070595
110230,2015-10-15,81,1.0080096
110231,2015-10-15,84,1.0413548
110232,2015-10-16,39,1.9511113
110233,2015-10-16,,2.0241225
110234,2015-10-16,39,2.1184096
110235,2015-10-16,42,1.9864393
110236,2015-10-16,40,1.9535052
110237,2015-10-16,42,2.1065638
110238,2015-10-16,-39,-2.0854955
110239,2015-10-16,,1.9965107
110240,2015-10-16,,1.9914405
110241,2015-10-16,,2.0140936
110242,2015-10-16,40,2.1349823
110243,2015-10-16,81,0.97429794
110244,2015-10-16,,-1.0133529
110245,2015-10-16,,0.9840753
110246,2015-10-16,,0.9744365
110247,2015-10-16,84,0.9008264
110248,2015-10-16,,0.990209
110249,2015-10-16,,1.0025679
110250,2015-10-16,80,1.0684516
110251,2015-10-16,,20.834276
110252,2015-10-16,,1.0257154
110253,2015-10-16,,1.0437294
110254,2015-10-16,86,1.0100864
110255,2015-10-16,84,1.0423791
110256,2015-10-17,,2.0467763
110257,2015-10-17,33,2.1719472
110258,2015-10-17,32,2.1228867
110259,2015-10-17,,2.009114
110260,2015-10-17,,2.1614532
110261,2015-10-17,37,2.13969
110262,2015-10-17,39,2.1043816
110263,2015-10-17,36,2.2558413
110264,2015-10-17,38,1.9822125
110265,2015-10-17,,2.0825846
110266,2015-10-17,,2.0869708
110267,2015-10-17,76,1.0809922
110268,2015-10-17,,1.048304
110269,2015-10-17,77,1.1077064
110270,2015-10-17,71,1.1045275
110271,2015-10-17,71,1.1335231
110272,2015-10-17,74,1.1097363
110273,2015-10-17,,1.0688986
110274,2015-10-17,65,1.0648801
110275,2015-10-17,74,1.0340422
110276,2015-10-17,-73,-1.0706114
110277,2015-10-17,73,1.153166
110278,2015-10-17,,1.0687346
110279,2015-10-17,67,1.0942616
110280,2015-10-18,,1.9701346
110281,2015-10-18,-44,-2.11902
110282,2015-10-18,,2.1649482
110283,2015-10-18,800,40.62591
110284,2015-10-18,,1.905618
110285,2015-10-18,,2.0580118
110286,2015-10-18,,2.024649
110287,2015-10-18,45,1.9923564
110288,2015-10-18,,2.0617626
110289,2015-10-18,41,2.0571737
